120,1,21,7,22,2,1,7,2,2,0
121,-1,12,2,12,1.88888888888889,5,4,2,2,1
123,-1,13,0,14,1.77777777777778,0,2,0,1,0
126,-1,0,0,0,1.11111111111111,2,2,1,2,0
128,0,6,1,11,2.11111111111111,0,0,0,0,0
129,-1,10,0,5,1.55555555555556,1,1,0,1,1
130,-1,14,6,10,1.88888888888889,1,1,0,1,0
132,1,11,4,15,1.22222222222222,2,7,3,2,5
134,-1,6,0,9,1.77777777777778,7,7,1,1,1
136,-1,11,2,17,1.77777777777778,4,8,3,5,2
137,-1,19,2,17,1.88888888888889,2,1,1,1,0
140,-1,17,7,16,1.44444444444444,3,4,1,1,1
142,-1,5,0,12,1.88888888888889,1,1,0,1,0
143,-1,16,5,16,1.77777777777778,6,9,2,2,3
144,-1,42,12,30,2.88888888888889,5,14,0,2,4
145,-1,15,6,14,1.22222222222222,2,2,1,2,1
147,1,15,2,16,1.77777777777778,7,7,2,2,2
148,1,3,1,6,1.22222222222222,6,10,1,2,1
149,-1,9,3,5,1.44444444444444,5,5,5,4,0
150,1,3,1,17,1.22222222222222,4,6,2,2,7
152,-1,8,2,9,1.66666666666666,2,1,1,2,1
153,-1,13,4,15,1.33333333333333,6,7,1,1,2
154,-1,7,2,7,1.44444444444444,4,1,1,1,1
155,-1,13,4,13,2,2,2,2,2,1
158,1,38,9,29,3.22222222222222,0,6,0,0,0
159,-1,7,2,9,1.44444444444444,9,8,3,5,5
161,-1,14,1,13,2,2,5,1,2,2
163,-1,4,0,4,1.22222222222222,6,1,0,1,0
164,1,34,9,29,2.55555555555556,13,13,4,9,9
165,-1,21,3,20,2.33333333333333,2,2,1,2,1
166,-1,28,7,24,2.55555555555555,2,13,0,2,5
167,-1,14,2,6,1.88888888888889,2,2,1,1,0
168,-1,9,0,17,1.22222222222222,0,0,0,0,0
169,-1,8,1,9,1.77777777777778,3,5,2,2,3
170,-1,38,11,32,3,7,9,1,4,0
172,-1,49,15,28,2.66666666666667,2,2,1,2,0
175,-1,2,0,0,1.22222222222222,5,4,1,2,0
178,-1,15,2,17,1.22222222222222,2,2,2,2,2
180,-1,13,4,14,1.66666666666666,4,4,4,4,4
181,-1,10,0,11,1.88888888888889,0,0,0,0,0
182,-1,11,2,18,2,2,4,1,2,1
183,1,11,2,12,1.55555555555556,6,6,2,2,0
185,-1,10,2,13,1.66666666666667,0,4,0,2,0
186,-1,12,1,14,1.44444444444444,9,9,1,3,2
188,-1,5,2,15,1,3,8,3,1,1
189,-1,11,3,19,1.55555555555555,6,8,3,1,3
190,-1,10,2,12,1.44444444444444,4,17,1,1,0
193,-1,8,1,21,1.77777777777778,9,9,2,6,2
195,-1,11,5,16,1.77777777777778,0,0,0,0,0
196,-1,11,1,13,1.77777777777778,5,6,0,1,0
198,-1,9,1,7,1.33333333333333,5,5,0,1,4
199,-1,15,3,11,1.55555555555556,3,7,4,4,2
200,-1,11,4,16,2,2,6,2,3,0
204,1,45,13,27,3.11111111111111,5,10,2,1,2
205,-1,9,0,11,1.55555555555555,3,3,1,2,2
206,-1,4,0,10,1.33333333333333,4,8,2,4,4
208,1,5,1,11,1.22222222222222,6,11,3,3,3
210,0,6,4,10,1.66666666666667,5,8,3,2,5
